placekey,parent_placekey,location_name,safegraph_brand_ids,brands,top_category,sub_category,naics_code,latitude,longitude,street_address,city,region,postal_code,iso_country_code,phone_number,open_hours,category_tags,opened_on,closed_on,tracking_closed_since,geometry_type
225-223@5qd-2h2-3bk,,Mr Money Installment Loans,"","",Activities Related to Credit Intermediation,Other Activities Related to Credit Intermediation,522390,41.192184,-111.971599,3895 Washington Blvd,South Ogden,UT,84403,US,+18013991332,,"",,,2019-07-01,POLYGON
226-222@5qc-zyw-5pv,,Yellow Triplex,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,41.084555,-112.064998,2008 S 2000 W,Syracuse,UT,84075,US,,,"",,,2019-07-01,POLYGON
227-222@5qc-zyj-n5z,,Still Lucidity Massage Therapy,"","",Personal Care Services,Other Personal Care Services,812199,41.045086,-111.958078,590 N Kays Dr Ste 114,Kaysville,UT,84037,US,+13853947623,,"Massage,Massage Therapy,Reflexology",,,2019-07-01,POLYGON
227-222@5qc-zzt-5s5,,First American Financial,SG_BRAND_ebdd9e19ef62bcd61c8b7b7761e05411,First American Financial,Insurance Carriers,Direct Title Insurance Carriers,524127,41.155339,-111.938806,5929 Fashion Point Dr Ste 120,South Ogden,UT,84403,US,,,"",,,2019-07-22,POLYGON
227-222@5qd-3rg-wzf,zzz-222@5qd-3rg-wzf,Mountain Shadow Kennels,"","",Other Personal Services,Pet Care (except Veterinary) Services,812910,40.908955,-111.893823,1655 Olsen Way,Centerville,UT,84087,US,+18012944260,"{ ""Mon"": [], ""Tue"": [[""9:00"", ""17:00""]], ""Wed"": [[""9:00"", ""17:00""]], ""Thu"": [[""9:00"", ""17:00""]], ""Fri"": [[""9:00"", ""15:00""]], ""Sat"": [[""10:00"", ""13:00""]], ""Sun"": [] }","Groomer,Pet Sitting",,,2019-07-01,POLYGON
228-222@5qc-zyr-t35,,Olde Mill Salon & Academy,"","",Personal Care Services,"Hair, Nail, and Skin Care Services",81211,41.060525,-111.956114,535 E Gentile St,Layton,UT,84041,US,+18014441392,"{ ""Mon"": [[""9:00"", ""20:00""]], ""Tue"": [[""9:00"", ""20:00""]], ""Wed"": [[""9:00"", ""20:00""]], ""Thu"": [[""9:00"", ""20:00""]], ""Fri"": [[""9:00"", ""17:00""]], ""Sat"": [[""9:00"", ""17:00""]], ""Sun"": [] }","Hair Removal,Waxing",,,2019-07-01,POLYGON
229-222@5qd-2h4-mff,,Black Diamond Electric Plumbing Heating and Air,"","",Building Equipment Contractors,,2382,41.17689,-112.019802,1708 W 4800 S Ste 200,Riverdale,UT,84405,US,+18016246642,,"Electricians,HVAC,Plumbing",,,2019-07-01,POLYGON
229-222@5qd-3pw-z2k,,Utah Idaho Southern Baptist Convention,"","",Religious Organizations,Religious Organizations,813110,40.869517,-111.872915,385 E 1900 S,Bountiful,UT,84010,US,,,"Churches,Hindu Temple,Mosque,Sikh Temple,Synagogues",,,2019-07-01,POLYGON
22b-222@5qd-2g7-5s5,,Family Counseling Service of Northern Utah,"","",Offices of Other Health Practitioners,Offices of Mental Health Practitioners (except Physicians),621330,41.199335,-111.97057,3518 Washington Blvd,Ogden,UT,84403,US,,"{ ""Mon"": [[""8:00"", ""20:00""]], ""Tue"": [[""8:00"", ""20:00""]], ""Wed"": [[""8:00"", ""20:00""]], ""Thu"": [[""8:00"", ""20:00""]], ""Fri"": [[""8:00"", ""17:00""]], ""Sat"": [[""8:00"", ""14:00""]], ""Sun"": [] }",Mental Health,,,2019-07-01,POLYGON
22b-222@5qd-2hh-nkf,,GNC (General Nutrition Centers),SG_BRAND_4709e5fc9280fbd74e23d1d4f930841b,GNC (General Nutrition Centers),Health and Personal Care Stores,Food (Health) Supplement Stores,446191,41.304886,-111.967505,2564 N 400 E,North Ogden,UT,84414,US,+18017824287,"{ ""Mon"": [[""10:00"", ""21:00""]], ""Tue"": [[""10:00"", ""21:00""]], ""Wed"": [[""10:00"", ""21:00""]], ""Thu"": [[""10:00"", ""21:00""]], ""Fri"": [[""10:00"", ""21:00""]], ""Sat"": [[""10:00"", ""19:00""]], ""Sun"": [] }","Alternative Medicine,Healthy Food,Herbs and Spices,Vitamins and Supplements",,,2020-05-30,POLYGON
22h-222@5qc-zzr-d9z,,Shayden Therapy,"","",Offices of Other Health Practitioners,Offices of Mental Health Practitioners (except Physicians),621330,41.159886,-111.943826,5685 S 1475 E Ste 2B,South Ogden,UT,84403,US,+14353152520,"{ ""Mon"": [], ""Tue"": [[""17:00"", ""21:00""]], ""Wed"": [[""17:00"", ""19:00""]], ""Thu"": [[""17:00"", ""21:00""]], ""Fri"": [], ""Sat"": [], ""Sun"": [] }",Mental Health,,,2019-07-01,POLYGON
zzw-222@5qc-zy4-yvz,,Get Some Guns & Ammo,"","",Other Amusement and Recreation Industries,All Other Amusement and Recreation Industries,713990,41.088701,-112.001596,1995 N Main St,Layton,UT,84041,US,+18018960657,"{ ""Mon"": [[""10:00"", ""20:00""]], ""Tue"": [[""10:00"", ""20:00""]], ""Wed"": [[""10:00"", ""20:00""]], ""Thu"": [[""10:00"", ""20:00""]], ""Fri"": [[""10:00"", ""20:00""]], ""Sat"": [[""9:00"", ""18:00""]], ""Sun"": [[""9:00"", ""17:00""]] }","Gun Range,Guns and Ammo",,,2019-07-01,POLYGON
zzw-222@5qc-zy7-ffz,,Tanner Clinic,"","",Offices of Physicians,Offices of Physicians (except Mental Health Specialists),621111,41.090828,-111.997748,2121 N 1700 W,Layton,UT,84041,US,,"{ ""Mon"": [[""9:00"", ""17:00""]], ""Tue"": [[""9:00"", ""17:00""]], ""Wed"": [[""9:00"", ""17:00""]], ""Thu"": [[""9:00"", ""17:00""]], ""Fri"": [[""9:00"", ""17:00""]], ""Sat"": [], ""Sun"": [] }","",,,2019-07-01,POLYGON
zzw-222@5qc-zyr-rzf,,Whitesides School,"","",Elementary and Secondary Schools,Elementary and Secondary Schools,611110,41.064395,-111.95292,233 Colonial Ave,Layton,UT,84041,US,+18014023600,,"",,,2019-07-01,POLYGON
zzw-222@5qc-zys-94v,,Wasatch Eye & Optical,"","",Offices of Other Health Practitioners,Offices of Optometrists,621320,40.982621,-111.886991,128 N Main St,Kaysville,UT,84037,US,+18015432525,,"Opticians,Optometrists",,,2019-07-01,POLYGON
zzw-222@5qc-zyv-w6k,,David S Cox DDS,"","",Offices of Dentists,Offices of Dentists,621210,41.087969,-112.061515,1747 Heritage Ln Ste B201,Syracuse,UT,84075,US,+18017762461,"{ ""Mon"": [[""8:00"", ""18:00""]], ""Tue"": [[""8:00"", ""20:00""]], ""Wed"": [[""8:00"", ""18:00""]], ""Thu"": [[""8:00"", ""18:00""]], ""Fri"": [[""8:00"", ""13:00""]], ""Sat"": [[""8:00"", ""13:00""]], ""Sun"": [] }",Endodontists,,,2019-07-01,POLYGON
zzw-222@5qd-2dp-c89,,Chevron,SG_BRAND_0a1e9bfcb49a6541809c358da5cb205c,Chevron,Gasoline Stations,Gasoline Stations with Convenience Stores,447110,40.97993,-111.885241,35 S 100 E,Farmington,UT,84025,US,,,"",,,2019-07-01,POLYGON
zzw-222@5qd-2gb-75z,,Ogden Weber County Humane Society,"","",Other Miscellaneous Store Retailers,Pet and Pet Supplies Stores,453910,41.237701,-111.939273,1490 Park Blvd,Ogden,UT,84401,US,+18013936811,,Animal Shelters,,,2019-07-01,POLYGON
zzw-222@5qd-2h2-28v,,U-Haul,SG_BRAND_1b71ced68ecb91a8bc1fcc6fd3db7b7d,U-Haul,Automotive Equipment Rental and Leasing,"Truck, Utility Trailer, and RV (Recreational Vehicle) Rental and Leasing",532120,41.201676,-111.981964,3421 Wall Ave,Ogden,UT,84401,US,+18013925349,"{ ""Mon"": [[""7:00"", ""19:00""]], ""Tue"": [[""7:00"", ""19:00""]], ""Wed"": [[""7:00"", ""19:00""]], ""Thu"": [[""7:00"", ""19:00""]], ""Fri"": [[""7:00"", ""20:00""]], ""Sat"": [[""7:00"", ""19:00""]], ""Sun"": [[""9:00"", ""17:00""]] }",Truck Rental,,,2022-01-05,POLYGON
zzw-222@5qd-2h5-4gk,,Riverdale Senior Center,"","",Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,Assisted Living Facilities for the Elderly,623312,41.181571,-112.001869,4433 S 900 W,Riverdale,UT,84405,US,+18016216086,,Senior Centers,,,2019-07-01,POLYGON
zzw-222@5qd-3pr-g8v,,Mountain States Trailer Sales,"","",Other Motor Vehicle Dealers,Recreational Vehicle Dealers,441210,40.842535,-111.927286,54 N 700 W,North Salt Lake,UT,84054,US,+14356740077,,Trailer Dealer,,2021-10-23,2019-07-01,POLYGON
zzw-222@5qd-3pv-djv,,Lincare,SG_BRAND_dedfe1286c7b77b0170c1abccae29bb3,Lincare,Other Ambulatory Health Care Services,All Other Miscellaneous Ambulatory Health Care Services,621999,40.876604,-111.895296,1403 S 600 W Ste A,Woods Cross,UT,84010,US,+18012950267,,"",,2021-02-24,2020-12-09,POLYGON
zzw-225@5qc-zy6-7qz,,Lagos,"","",Restaurants and Other Eating Places,Full-Service Restaurants,722511,41.077176,-111.985073,1155 N Main St Ste 5,Layton,UT,84041,US,+18017196066,"{ ""Mon"": [], ""Tue"": [[""11:00"", ""20:00""]], ""Wed"": [[""11:00"", ""20:00""]], ""Thu"": [[""11:00"", ""20:00""]], ""Fri"": [[""11:00"", ""20:00""]], ""Sat"": [[""10:00"", ""21:00""]], ""Sun"": [[""10:00"", ""17:00""]] }",Mexican Food,,2021-10-23,2019-07-01,POLYGON
zzw-225@5qc-zzx-hyv,zzw-222@5qc-zzy-789,McKay Dee Dermatology & Plastic Surgery,"","",Offices of Physicians,Offices of Physicians (except Mental Health Specialists),621111,41.183217,-111.953749,4403 Harrison Blvd Ste 3680,Ogden,UT,84403,US,,,Dermatology,,,2019-07-01,POLYGON
zzw-225@5qd-24d-435,,Farmington Family Medicine,"","",Offices of Physicians,Offices of Physicians (except Mental Health Specialists),621111,41.003785,-111.910626,1401 N 1075 W Ste 220,Farmington,UT,84025,US,+18014514538,"{ ""Mon"": [[""8:30"", ""17:00""]], ""Tue"": [[""8:30"", ""17:00""]], ""Wed"": [[""8:30"", ""17:00""]], ""Thu"": [[""8:30"", ""17:00""]], ""Fri"": [[""8:30"", ""17:00""]], ""Sat"": [], ""Sun"": [] }",Family Doctor,,2020-02-15,2019-07-01,POLYGON
zzw-229@5qd-3rh-z4v,223-222@5qd-3rh-yy9,Bountiful Internal Medicine,"","",Offices of Physicians,Offices of Physicians (except Mental Health Specialists),621111,40.88624,-111.870603,520 Medical Dr Ste 300,Bountiful,UT,84010,US,,"{ ""Mon"": [[""8:00"", ""17:00""]], ""Tue"": [[""8:00"", ""17:00""]], ""Wed"": [[""8:00"", ""17:00""]], ""Thu"": [[""8:00"", ""17:00""]], ""Fri"": [[""8:00"", ""17:00""]], ""Sat"": [], ""Sun"": [] }",Internal Medicine,,,2019-07-01,POLYGON
zzy-222@5qd-22s-d5f,,Roy City Cemetery,"","",Death Care Services,Cemeteries and Crematories,812220,41.166942,-112.035605,2300 W 5300 S,Roy,UT,84067,US,,,"",,,2019-07-01,POLYGON
zzy-222@5qd-2py-jgk,,The Church of Jesus Christ of Latter day Saints,"","",Religious Organizations,Religious Organizations,813110,41.118745,-112.080777,2852 W 300 N,West Point,UT,84015,US,+18017742194,,Churches,,,2019-07-01,POLYGON
zzy-222@5qd-3p4-ht9,,Lakeview Memorial Park Cemetery,"","",Death Care Services,Cemeteries and Crematories,812220,40.877862,-111.845445,Lake View Drive And Bountiful Boulevard,Bountiful,UT,84010,US,,,"",,,2019-07-01,POLYGON
zzy-227@5qd-2gz-7t9,zzy-224@5qd-2gz-xdv,Pretzelmaker,SG_BRAND_930b411a8d999aa086093b0d9a0145df,Pretzelmaker,Specialty Food Stores,Baked Goods Stores,445291,41.193781,-111.982233,1124 Newgate Mall,Ogden,UT,84404,US,+18013946866,,"Bakery,Deli,Snacks",,,2019-07-01,POLYGON
zzz-222@5qd-22g-gff,,Cedar Loop Park,"","","Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,41.12501,-111.928919,1924 Cedar Loop Dr,South Weber,UT,84405,US,,,"",,,2019-07-01,POLYGON
zzz-222@5qd-2gb-fmk,,Thomas Park,"","","Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,41.229367,-111.932654,2065 Buchanan Ave,Ogden,UT,84401,US,,,"",,,2019-07-01,POLYGON
222-222@5qc-zy3-kzz,,Lincoln School,"","",Elementary and Secondary Schools,Elementary and Secondary Schools,611110,41.088451,-111.976583,591 W Antelope Dr,Layton,UT,84041,US,+18014022450,,"",,,2019-07-01,POLYGON
222-222@5qc-zy6-qmk,,Ust Corp,"","",Other Miscellaneous Manufacturing,,3399,41.071822,-111.991407,851 McCormick Way,Layton,UT,84041,US,+18015478052,,"",,,2019-07-01,POLYGON
222-222@5qd-22q-ghq,,AutoZone,SG_BRAND_87681bc51c663efbbf7272e0f1262e9b,AutoZone,"Automotive Parts, Accessories, and Tire Stores",Automotive Parts and Accessories Stores,441310,41.142331,-112.065309,1967 N 2000 W,Clinton,UT,84015,US,+18017764042,"{ ""Mon"": [[""7:30"", ""21:00""]], ""Tue"": [[""7:30"", ""21:00""]], ""Wed"": [[""7:30"", ""21:00""]], ""Thu"": [[""7:30"", ""21:00""]], ""Fri"": [[""7:30"", ""21:00""]], ""Sat"": [[""7:30"", ""21:00""]], ""Sun"": [[""9:00"", ""19:00""]] }","Auto Parts,Auto Repair,Auto Upholstery,Batteries",,,2019-07-01,POLYGON
222-222@5qd-2h2-3kf,,Provident Funeral Home,"","",Death Care Services,Funeral Homes and Funeral Services,812210,41.193635,-111.970708,3800 Washington Blvd,South Ogden,UT,84403,US,+18013932711,,"",,,2019-07-01,POLYGON
222-222@5qd-2h5-3kf,,Les Schwab,SG_BRAND_fbba8af033768509e73fec38b9ce7489,Les Schwab,"Automotive Parts, Accessories, and Tire Stores",Automotive Parts and Accessories Stores,441310,41.17948,-111.994856,627 W Riverdale Rd,Riverdale,UT,84405,US,+18013943173,"{ ""Mon"": [[""8:00"", ""18:00""]], ""Tue"": [[""8:00"", ""18:00""]], ""Wed"": [[""8:00"", ""18:00""]], ""Thu"": [[""8:00"", ""18:00""]], ""Fri"": [[""8:00"", ""18:00""]], ""Sat"": [[""8:00"", ""17:00""]], ""Sun"": [] }","Batteries,Tires,Towing,Lighting,Oil Changes",,,2019-07-01,POLYGON
222-222@5qd-2h6-7nq,,Timken Co Rail Bearing Service Div,"","",Other Miscellaneous Manufacturing,,3399,41.217983,-112.013801,2675 Industrial Dr,Ogden,UT,84401,US,+18013993440,,"",,,2019-07-01,POLYGON
222-222@5qd-2h9-jsq,,Boyce Equipment & Parts,"","","Automotive Parts, Accessories, and Tire Stores",Automotive Parts and Accessories Stores,441310,41.213025,-112.017953,2893 American Way,Ogden,UT,84401,US,+18013930007,"{ ""Mon"": [[""8:00"", ""17:00""]], ""Tue"": [[""8:00"", ""17:00""]], ""Wed"": [[""8:00"", ""17:00""]], ""Thu"": [[""8:00"", ""17:00""]], ""Fri"": [[""8:00"", ""17:00""]], ""Sat"": [], ""Sun"": [] }",Auto Parts,,,2019-07-01,POLYGON
222-222@5qd-3pv-dvz,222-223@5qd-3pv-dvz,Benchmark School,"","",Elementary and Secondary Schools,Elementary and Secondary Schools,611110,40.877887,-111.895338,592 W 1350 S,Woods Cross,UT,84010,US,,,"",,,2019-07-01,POLYGON
222-222@5qd-3py-hqz,zzy-222@5qd-3py-cdv,Diesel Power Gear,"","",Clothing Stores,,4481,40.870635,-111.929384,1955 S 1800 W,Woods Cross,UT,84087,US,,,"",,,2019-07-01,POLYGON
222-223@5qc-zzx-jjv,,Steven M Beverly MD,"","",Offices of Physicians,Offices of Physicians (except Mental Health Specialists),621111,41.183356,-111.953694,4403 Harrison Blvd Ste 4650,Ogden,UT,84403,US,+18014753240,,Obstetrician-Gynecologist,,2021-10-23,2019-07-01,POLYGON
222-223@5qc-zzy-6hq,,Education First Credit Union,"","",Depository Credit Intermediation,Credit Unions,522130,41.186374,-111.947661,1250 Country Hills Dr,Ogden,UT,84403,US,+18013924877,"{ ""Mon"": [[""8:30"", ""18:00""]], ""Tue"": [[""8:30"", ""18:00""]], ""Wed"": [[""8:30"", ""18:00""]], ""Thu"": [[""8:30"", ""18:00""]], ""Fri"": [[""8:30"", ""18:00""]], ""Sat"": [[""9:00"", ""14:00""]], ""Sun"": [] }","",,,2019-07-01,POLYGON
222-223@5qd-2g7-3kf,,Metro by T Mobile Authorized Dealer,"","",Electronics and Appliance Stores,Electronics Stores,443142,41.198222,-111.949511,3585 Harrison Blvd,Ogden,UT,84403,US,+18016892430,"{ ""Mon"": [[""10:00"", ""20:00""]], ""Tue"": [[""10:00"", ""20:00""]], ""Wed"": [[""10:00"", ""20:00""]], ""Thu"": [[""10:00"", ""20:00""]], ""Fri"": [[""10:00"", ""20:00""]], ""Sat"": [[""10:00"", ""20:00""]], ""Sun"": [[""11:00"", ""16:00""]] }","Cell Phone Accessories,Cellphones,Electronics",,,2019-07-01,POLYGON
222-224@5qc-zy6-c3q,,State Farm,SG_BRAND_1eeccf353a7dd8a1ad3b37c746fc6d82,State Farm,"Agencies, Brokerages, and Other Insurance Related Activities",Insurance Agencies and Brokerages,524210,41.074002,-111.98116,975 N Main St,Layton,UT,84041,US,+18015448920,"{ ""Mon"": [], ""Tue"": [], ""Wed"": [], ""Thu"": [[""9:00"", ""17:00""]], ""Fri"": [], ""Sat"": [], ""Sun"": [] }","Auto Insurance,Business Financing,Commercial Real Estate,Pet Insurance",,,,POLYGON
222-225@5qc-zy5-mrk,224-222@5qc-zy5-mrk,Kidney and Hypertension Institute of Utah,"","",Outpatient Care Centers,Kidney Dialysis Centers,621492,41.09119,-111.996776,2132 N Robins Dr,Layton,UT,84041,US,+18017793500,,"",,,2019-07-01,POLYGON
223-222@5qc-zy6-fcq,,Batteries Plus Bulbs,SG_BRAND_ddfff702b633bc58f173c17a8809a433,Batteries Plus Bulbs,"Automotive Parts, Accessories, and Tire Stores",Automotive Parts and Accessories Stores,441310,41.072586,-111.980974,852 W Hill Field Rd,Layton,UT,84041,US,+18015447111,"{ ""Mon"": [[""8:00"", ""19:00""]], ""Tue"": [[""8:00"", ""19:00""]], ""Wed"": [[""8:00"", ""19:00""]], ""Thu"": [[""8:00"", ""19:00""]], ""Fri"": [[""8:00"", ""19:00""]], ""Sat"": [[""9:00"", ""19:00""]], ""Sun"": [[""10:00"", ""17:00""]] }","Batteries,Electronics,Lighting",,2021-04-01,2020-01-10,POLYGON
223-222@5qc-zy6-x89,,Maegan Jones FNP BC,"","",Offices of Physicians,Offices of Physicians (except Mental Health Specialists),621111,41.087914,-111.978897,1916 Layton Hills Pkwy,Layton,UT,84041,US,,,"",,,2019-07-01,POLYGON
223-222@5qd-2dm-3qz,zzw-222@5qd-2dm-3wk,Evereve,SG_BRAND_5700a31a28da3f56,Evereve,Clothing Stores,Women's Clothing Stores,448120,40.983455,-111.906329,170 N East Promontory,Farmington,UT,84025,US,+18014472925,"{ ""Mon"": [[""10:00"", ""20:00""]], ""Tue"": [[""10:00"", ""20:00""]], ""Wed"": [[""10:00"", ""20:00""]], ""Thu"": [[""10:00"", ""20:00""]], ""Fri"": [[""10:00"", ""20:00""]], ""Sat"": [[""10:00"", ""20:00""]], ""Sun"": [[""12:00"", ""18:00""]] }","Accessories,Hats,Jewelry,Women's Clothing",,,2021-01-02,POLYGON
223-222@5qd-3rp-3qz,,Planet Beach,SG_BRAND_b3f873b58fb95d03449d26986257971b,Planet Beach,Personal Care Services,Other Personal Care Services,812199,40.920293,-111.885962,330 N Market Place Dr Ste B900,Centerville,UT,84014,US,+18012980772,"{ ""Mon"": [[""8:45"", ""20:00""]], ""Tue"": [[""8:45"", ""20:00""]], ""Wed"": [[""8:45"", ""20:00""]], ""Thu"": [[""8:45"", ""20:00""]], ""Fri"": [[""10:00"", ""18:00""]], ""Sat"": [[""10:00"", ""18:00""]], ""Sun"": [] }","Teeth Whitening,Spray Tanning,Skin Care,Spa,Massage",,,2019-07-01,POLYGON
223-223@5qd-22w-xyv,,Scott L Miller DDS,"","",Offices of Dentists,Offices of Dentists,621210,41.15525,-112.064786,5985 S 3500 W,Roy,UT,84067,US,,"{ ""Mon"": [[""7:00"", ""16:00""]], ""Tue"": [[""7:00"", ""16:00""]], ""Wed"": [[""7:00"", ""16:00""]], ""Thu"": [[""7:00"", ""16:00""]], ""Fri"": [[""7:00"", ""16:00""]], ""Sat"": [], ""Sun"": [] }","",,,2019-07-01,POLYGON
224-222@5qc-zy6-fvf,zzw-224@5qc-zy6-fxq,Sephora,SG_BRAND_0a6156d4e69eed9ea8ba461b0e8afb39,Sephora,Health and Personal Care Stores,"Cosmetics, Beauty Supplies, and Perfume Stores",446120,41.078863,-111.978595,1201 N Hill Field Rd,Layton,UT,84041,US,,"{ ""Mon"": [[""11:00"", ""19:00""]], ""Tue"": [[""11:00"", ""19:00""]], ""Wed"": [[""11:00"", ""19:00""]], ""Thu"": [[""11:00"", ""19:00""]], ""Fri"": [[""11:00"", ""19:00""]], ""Sat"": [[""11:00"", ""19:00""]], ""Sun"": [[""11:00"", ""18:00""]] }","Cosmetics,Perfume,Makeup Artist,Skin Care,Eyelash Services",,,2019-07-01,POLYGON
224-222@5qc-zyy-9mk,,Zions Bank,SG_BRAND_63dfece1f1d9b5cd,Zions Bank,Depository Credit Intermediation,Commercial Banking,522110,41.088802,-112.044938,975 W 1700 S,Syracuse,UT,84075,US,+18017734024,"{ ""Mon"": [[""9:00"", ""17:00""]], ""Tue"": [[""9:00"", ""17:00""]], ""Wed"": [[""9:00"", ""17:00""]], ""Thu"": [[""9:00"", ""17:00""]], ""Fri"": [[""9:00"", ""18:00""]], ""Sat"": [], ""Sun"": [] }","Investing,Mortgage Lender,Financial Advice,Auto Loans,Installment Loans",,,2020-12-22,POLYGON
224-222@5qd-2ft-ffz,,Santino Emissions & Inspections,"","",Automotive Repair and Maintenance,,8111,41.236251,-111.982017,215 W 17th St,Ogden,UT,84404,US,+18016752517,,"Auto Repair,Oil Changes",,,2019-07-01,POLYGON
224-222@5qd-2n2-bhq,,Weber County Library Main Library,"","",Other Information Services,Libraries and Archives,519120,41.262122,-111.77065,131 S 7400 E,Huntsville,UT,84317,US,+18017452220,,"",,,2019-07-01,POLYGON
224-222@5qd-3pv-54v,,Smokey's Discount Cigarettes,"","",Other Miscellaneous Store Retailers,Tobacco Stores,453991,40.88339,-111.886929,273 W 500 S Ste 14,Bountiful,UT,84010,US,+18012984090,,"",,,2019-07-01,POLYGON
225-222@5qc-zy6-wx5,,Peerless Beauty Supply,"","",Health and Personal Care Stores,"Cosmetics, Beauty Supplies, and Perfume Stores",446120,41.090021,-111.981937,2065 Harris Blvd Ste B,Layton,UT,84041,US,+18015250003,,Cosmetics,,2022-04-19,2019-07-01,POLYGON
225-222@5qd-24d-rzf,,Taxes by Tom,"","","Accounting, Tax Preparation, Bookkeeping, and Payroll Services",,5412,40.997701,-111.912098,1045 N 1100 W,Farmington,UT,84025,US,+18016988610,"{ ""Mon"": [[""9:00"", ""18:30""]], ""Tue"": [[""9:00"", ""18:30""]], ""Wed"": [[""9:00"", ""18:30""]], ""Thu"": [[""9:00"", ""18:30""]], ""Fri"": [[""9:00"", ""18:30""]], ""Sat"": [[""9:00"", ""18:30""]], ""Sun"": [] }","",,,2019-07-01,POLYGON
225-222@5qd-2by-qxq,,Timeless Cabinetry,"","",Home Furnishings Stores,All Other Home Furnishings Stores,442299,40.916133,-111.898631,1319 W 50 S,Centerville,UT,84014,US,+18016485565,,"",,,2019-07-01,POLYGON
225-222@5qd-2fp-249,,Vintiquers,"","",Used Merchandise Stores,Used Merchandise Stores,453310,41.249947,-111.969224,806 Washington Blvd,Ogden,UT,84404,US,+18014521911,"{ ""Mon"": [], ""Tue"": [], ""Wed"": [[""11:00"", ""17:00""]], ""Thu"": [[""11:00"", ""17:00""]], ""Fri"": [[""11:00"", ""17:00""]], ""Sat"": [[""11:00"", ""17:00""]], ""Sun"": [] }","Antiques,Vintage",,,2019-07-01,POLYGON
225-224@5qd-3rn-zxq,,University of Utah Hospitals and Clinics,"","",Health and Personal Care Stores,Pharmacies and Drug Stores,446110,40.917144,-111.879635,26 S Main St,Centerville,UT,84014,US,,,"",,,2019-07-01,POLYGON
225-225@5qd-3pp-7wk,225-222@5qd-3pp-7wk,Walgreens Pharmacy,SG_BRAND_33ef43259b465c12,Walgreens Pharmacy,Health and Personal Care Stores,Pharmacies and Drug Stores,446110,40.862185,-111.896706,2576 S Main St,Woods Cross,UT,84010,US,,"{ ""Mon"": [[""9:00"", ""21:00""]], ""Tue"": [[""9:00"", ""21:00""]], ""Wed"": [[""9:00"", ""21:00""]], ""Thu"": [[""9:00"", ""21:00""]], ""Fri"": [[""9:00"", ""21:00""]], ""Sat"": [[""9:00"", ""17:00""]], ""Sun"": [[""9:00"", ""17:00""]] }","",,,2021-07-19,POLYGON
226-222@5qd-2d6-vs5,,Kidz Dental Works,"","",Offices of Dentists,Offices of Dentists,621210,41.037884,-111.959328,1051 W 200 N,Kaysville,UT,84037,US,+18016637501,"{ ""Mon"": [[""8:00"", ""17:00""]], ""Tue"": [[""8:00"", ""17:00""]], ""Wed"": [[""8:00"", ""17:00""]], ""Thu"": [[""8:00"", ""17:00""]], ""Fri"": [[""8:00"", ""17:00""]], ""Sat"": [], ""Sun"": [] }",Pediatric Dentists,,,2019-07-01,POLYGON
226-222@5qd-2h7-dsq,226-223@5qd-2h7-dsq,Western Union,SG_BRAND_9ee39f394d21a7f4848ab78a78da00c3,Western Union,Activities Related to Credit Intermediation,Other Activities Related to Credit Intermediation,522390,41.208459,-111.971423,3087 Washington Blvd,Ogden,UT,84401,US,,"{ ""Mon"": [[""9:00"", ""18:00""]], ""Tue"": [[""9:00"", ""18:00""]], ""Wed"": [[""9:00"", ""18:00""]], ""Thu"": [[""9:00"", ""18:00""]], ""Fri"": [[""9:00"", ""18:00""]], ""Sat"": [[""9:00"", ""13:00""]], ""Sun"": [] }",Currency Exchange,,,2021-02-02,POLYGON
